MaPhim,NgayPhatHanh,NamPhatHanh,DiemDanhGiaTB,SoLuotDanhGia,DuSoLuotDanhGia,DoPhoBien,ThoiLuong,ThoiLuongAPI,ThoiLuongPhanTich,NguonThoiLuong,NganSach,NganSachAPI,NganSachPhanTich,NguonNganSach,DoanhThu,DoanhThuAPI,DoanhThuPhanTich,NguonDoanhThu,LoiNhuan,TySuatDoanhThuNganSach,CoThoiLuong,CoNganSach,CoDoanhThu,ThoiLuongBatThuong,NhomDiemDanhGia,NhomDoPhoBien,NhomThoiLuong,NhomDoanhThu
3603,2007-03-29,2007,5.726,683,True,15.162,87.0,,87,Gốc,,,,Không có,4947717.0,,4947717,Gốc,,,True,False,True,False,Thap,Trung binh,Ngan,Thap
1989,2007-11-28,2007,6.388,682,True,14.779,95.0,,95,Gốc,10000000.0,,10000000,Gốc,21786738.0,,21786738,Gốc,11786738,2.1786738,True,True,True,False,Thap,Thap,Ngan,Trung binh
575604,2020-11-27,2020,7.54,681,True,19.787,112.0,,112,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Trung binh,nan
1494,2006-12-14,2006,6.792,663,True,13.002,114.0,,114,Gốc,45000000.0,,45000000,Gốc,78568977.0,,78568977,Gốc,33568977,1.7459772666666666,True,True,True,False,Trung binh,Thap,Trung binh,Trung binh
15067,2008-07-16,2008,7.179,658,True,14.683,130.0,,130,Gốc,10000000.0,,10000000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Thap,Dai,nan
11636,2004-09-23,2004,7.144,644,True,24.299,123.0,,123,Gốc,,,,Không có,8712057.0,,8712057,Gốc,,,True,False,True,False,Trung binh,Cao,Dai,Thap
245842,2022-01-21,2022,7.12,640,True,15.721,94.0,,94,Gốc,40500000.0,,40500000,Gốc,2182492.0,,2182492,Gốc,-38317508,0.05388869135802469,True,True,True,False,Trung binh,Trung binh,Ngan,Thap
42194,2010-03-20,2010,5.369,628,True,18.398,92.0,,92,Gốc,30000000.0,,30000000,Gốc,967000.0,,967000,Gốc,-29033000,0.032233333333333336,True,True,True,False,Thap,Trung binh,Ngan,Thap
18438,2009-05-14,2009,7.989,614,True,15.54,119.0,,119,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Trung binh,nan
270774,2016-07-21,2016,5.677,612,True,18.138,107.0,,107,Gốc,32000000.0,,32000000,Gốc,58500000.0,,58500000,Gốc,26500000,1.828125,True,True,True,False,Thap,Trung binh,Trung binh,Trung binh
4588,2007-09-27,2007,7.191,609,True,24.599,158.0,,158,Gốc,15000000.0,,15000000,Gốc,67091915.0,,67091915,Gốc,52091915,4.472794333333334,True,True,True,False,Trung binh,Cao,Dai,Trung binh
2440,2000-09-09,2000,7.856,602,True,19.221,108.0,,108,Gốc,12500000.0,,12500000,Gốc,,,,Không có,,,True,True,False,False,Cao,Trung binh,Trung binh,nan
437109,2017-06-08,2017,6.842,600,True,15.623,129.0,,129,Gốc,125000.0,,125000,Gốc,8737458.0,,8737458,Gốc,8612458,69.899664,True,True,True,False,Trung binh,Trung binh,Dai,Thap
11658,2004-02-05,2004,7.968,599,True,14.249,148.0,,148,Gốc,1500000.0,,1500000,Gốc,,,,Không có,,,True,True,False,False,Cao,Thap,Dai,nan
263341,2016-02-18,2016,6.124,597,True,18.291,103.0,,103,Gốc,20000000.0,,20000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Trung binh,Ngan,nan
470114,2017-10-26,2017,5.95,596,True,13.933,94.0,,94,Gốc,,,,Không có,5805201.0,,5805201,Gốc,,,True,False,True,False,Thap,Thap,Ngan,Thap
496450,2023-07-05,2023,7.8,593,True,212.626,107.0,,107,Gốc,86000000.0,,86000000,Gốc,36010829.0,,36010829,Gốc,-49989171,0.4187305697674419,True,True,True,False,Cao,Cao,Trung binh,Trung binh
726684,2021-05-15,2021,7.9,585,True,43.873,54.0,,54,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
255709,2013-10-02,2013,8.374,576,True,14.679,122.0,,122,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
46528,2010-12-01,2010,6.5,564,True,18.762,100.0,,100,Gốc,42000000.0,,42000000,Gốc,11087569.0,,11087569,Gốc,-30912431,0.26398973809523807,True,True,True,False,Trung binh,Trung binh,Ngan,Thap
89708,2011-09-16,2011,8.059,553,True,10.146,102.0,,102,Gốc,4000000.0,,4000000,Gốc,,,,Không có,,,True,True,False,False,Cao,Thap,Ngan,nan
508642,2018-03-28,2018,7.327,552,True,19.323,95.0,,95,Gốc,,,,Không có,21041950.0,,21041950,Gốc,,,True,False,True,False,Trung binh,Trung binh,Ngan,Trung binh
745881,2021-07-14,2021,7.062,542,True,30.869,131.0,,131,Gốc,,,,Không có,7230000.0,,7230000,Gốc,,,True,False,True,False,Trung binh,Cao,Dai,Thap
81481,2011-09-22,2011,8.151,529,True,21.713,125.0,,125,Gốc,2200000.0,,2200000,Gốc,31500000.0,,31500000,Gốc,29300000,14.318181818181818,True,True,True,False,Cao,Trung binh,Dai,Trung binh
390497,2016-08-10,2016,7.305,526,True,11.412,126.0,,126,Gốc,1000000.0,,1000000,Gốc,52444295.0,,52444295,Gốc,51444295,52.444295,True,True,True,False,Trung binh,Thap,Dai,Trung binh
293767,2016-11-10,2016,5.995,522,True,11.78,113.0,,113,Gốc,40000000.0,,40000000,Gốc,30930984.0,,30930984,Gốc,-9069016,0.7732746,True,True,True,False,Thap,Thap,Trung binh,Trung binh
518068,2018-08-01,2018,8.171,522,True,23.985,141.0,,141,Gốc,18300000.0,,18300000,Gốc,112790210.0,,112790210,Gốc,94490210,6.1633994535519125,True,True,True,False,Cao,Cao,Dai,Cao
449985,2019-03-19,2019,6.4,518,True,20.212,96.0,,96,Gốc,10000000.0,,10000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Trung binh,Ngan,nan
851644,2022-10-06,2022,8.264,517,True,75.975,119.0,,119,Gốc,119.0,,119,Gốc,,,,Không có,,,True,True,False,False,Cao,Cao,Trung binh,nan
448776,2018-05-24,2018,6.757,516,True,15.054,116.0,,116,Gốc,,,,Không có,958883.0,,958883,Gốc,,,True,False,True,False,Trung binh,Thap,Trung binh,Thap
300168,2015-02-19,2015,6.362,516,True,22.678,127.0,,127,Gốc,65000000.0,,65000000,Gốc,121545703.0,,121545703,Gốc,56545703,1.8699338923076922,True,True,True,False,Thap,Trung binh,Dai,Cao
513347,2018-08-04,2018,6.876,515,True,26.546,74.0,,74,Gốc,,,,Không có,496334.0,,496334,Gốc,,,True,False,True,False,Trung binh,Cao,Ngan,Thap
11178,2001-07-27,2001,7.531,511,True,14.542,123.0,,123,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
581387,2019-12-19,2019,6.776,510,True,27.989,128.0,,128,Gốc,17700000.0,,17700000,Gốc,61321941.0,,61321941,Gốc,43621941,3.4645164406779663,True,True,True,False,Trung binh,Cao,Dai,Trung binh
843794,2023-01-12,2023,6.25,507,True,57.955,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
426284,2017-04-29,2017,6.601,479,True,18.323,140.0,,140,Gốc,,,,Không có,150532.0,,150532,Gốc,,,True,False,True,False,Trung binh,Trung binh,Dai,Thap
450001,2018-12-20,2018,6.407,472,True,16.853,107.0,,107,Gốc,,,,Không có,21832649.0,,21832649,Gốc,,,True,False,True,False,Thap,Trung binh,Trung binh,Trung binh
31967,2010-02-09,2010,6.982,465,True,13.821,84.0,,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
253450,2015-08-27,2015,6.462,461,True,11.708,105.0,,105,Gốc,15000000.0,,15000000,Gốc,632542.0,,632542,Gốc,-14367458,0.04216946666666667,True,True,True,False,Trung binh,Thap,Ngan,Thap
845222,2021-07-23,2021,7.326,459,True,30.029,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
604822,2020-09-30,2020,6.31,458,True,25.56,107.0,,107,Gốc,,,,Không có,50866901.0,,50866901,Gốc,,,True,False,True,False,Thap,Cao,Trung binh,Trung binh
460648,2017-12-18,2017,5.927,457,True,21.367,109.0,,109,Gốc,65000000.0,,65000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Trung binh,Trung binh,nan
241254,2014-08-22,2014,4.902,454,True,19.916,93.0,,93,Gốc,18000000.0,,18000000,Gốc,1289595.0,,1289595,Gốc,-16710405,0.07164416666666666,True,True,True,False,Thap,Trung binh,Ngan,Thap
5488,2006-12-07,2006,7.101,449,True,12.392,105.0,,105,Gốc,,,,Không có,4354510.0,,4354510,Gốc,,,True,False,True,False,Trung binh,Thap,Ngan,Thap
530254,2018-06-27,2018,7.849,440,True,27.478,125.0,,125,Gốc,5500000.0,,5500000,Gốc,24340302.0,,24340302,Gốc,18840302,4.4255094545454545,True,True,True,False,Cao,Cao,Dai,Trung binh
632322,2020-10-23,2020,7.852,438,True,12.716,93.0,,93,Gốc,25000000.0,,25000000,Gốc,2000000.0,,2000000,Gốc,-23000000,0.08,True,True,True,False,Cao,Thap,Ngan,Thap
57361,2010-12-22,2010,7.356,437,True,13.603,141.0,,141,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
289720,2014-09-26,2014,5.078,434,True,25.405,98.0,,98,Gốc,25000000.0,,25000000,Gốc,5148503.0,,5148503,Gốc,-19851497,0.20594012,True,True,True,False,Thap,Cao,Ngan,Thap
568300,2019-01-26,2019,8.232,420,True,8.255,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
566454,2019-03-06,2019,6.466,415,True,9.179,101.0,,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
271706,2016-07-08,2016,7.4,413,True,13.413,101.0,,101,Gốc,4531653.0,,4531653,Gốc,84552250.0,,84552250,Gốc,80020597,18.65814747951796,True,True,True,False,Trung binh,Thap,Ngan,Cao
33196,2009-07-22,2009,6.906,413,True,23.343,120.0,,120,Gốc,16000000.0,,16000000,Gốc,71641901.0,,71641901,Gốc,55641901,4.4776188125,True,True,True,False,Trung binh,Cao,Trung binh,Trung binh
573699,2019-01-11,2019,7.7,411,True,22.89,99.0,,99,Gốc,11936735.0,,11936735,Gốc,61631776.0,,61631776,Gốc,49695041,5.163202165416255,True,True,True,False,Cao,Trung binh,Ngan,Trung binh
429450,2016-12-07,2016,7.588,411,True,14.536,136.0,,136,Gốc,13938145.0,,13938145,Gốc,30169000.0,,30169000,Gốc,16230855,2.1644917598432216,True,True,True,False,Cao,Thap,Dai,Trung binh
611291,2019-08-07,2019,8.444,410,True,10.663,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
15384,2009-01-07,2009,7.314,407,True,13.183,141.0,,141,Gốc,80000000.0,,80000000,Gốc,121059225.0,,121059225,Gốc,41059225,1.5132403125,True,True,True,False,Trung binh,Thap,Dai,Cao
454458,2019-05-01,2019,6.659,406,True,13.811,87.0,,87,Gốc,45000000.0,,45000000,Gốc,32450241.0,,32450241,Gốc,-12549759,0.7211164666666666,True,True,True,False,Trung binh,Thap,Ngan,Trung binh
553512,2018-11-15,2018,8.391,403,True,12.676,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
165213,2013-02-21,2013,7.4,398,True,14.756,134.0,,134,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
269494,2014-05-29,2014,7.112,394,True,16.4,111.0,,111,Gốc,,,,Không có,26488847.0,,26488847,Gốc,,,True,False,True,False,Trung binh,Trung binh,Trung binh,Trung binh
389868,2016-08-17,2016,6.504,393,True,8.542,92.0,,92,Gốc,,,,Không có,2021735.0,,2021735,Gốc,,,True,False,True,False,Trung binh,Thap,Ngan,Thap
290864,2014-10-31,2014,6.731,391,True,14.916,100.0,,100,Gốc,25000000.0,,25000000,Gốc,129115.0,,129115,Gốc,-24870885,0.0051646,True,True,True,False,Trung binh,Thap,Ngan,Thap
32909,2009-11-26,2009,7.445,391,True,15.925,115.0,,115,Gốc,12000000.0,,12000000,Gốc,13380561.0,,13380561,Gốc,1380561,1.11504675,True,True,True,False,Trung binh,Trung binh,Trung binh,Thap
158445,2013-01-23,2013,7.926,387,True,14.956,127.0,,127,Gốc,,,,Không có,80300000.0,,80300000,Gốc,,,True,False,True,False,Cao,Thap,Dai,Trung binh
428045,2019-08-16,2019,6.213,380,True,21.565,121.0,,121,Gốc,49000000.0,,49000000,Gốc,8685794.0,,8685794,Gốc,-40314206,0.17726110204081633,True,True,True,False,Thap,Trung binh,Dai,Thap
663558,2021-02-06,2021,8.065,377,True,22.296,116.0,,116,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Trung binh,nan
335777,2017-08-11,2017,5.973,373,True,17.367,91.0,,91,Gốc,40000000.0,,40000000,Gốc,65146020.0,,65146020,Gốc,25146020,1.6286505,True,True,True,False,Thap,Trung binh,Ngan,Trung binh
615453,2019-07-26,2019,7.906,362,True,17.093,110.0,,110,Gốc,20000000.0,,20000000,Gốc,742500000.0,,742500000,Gốc,722500000,37.125,True,True,True,False,Cao,Trung binh,Trung binh,Cao
10253,2007-08-01,2007,4.402,361,True,16.653,90.0,,90,Gốc,32000000.0,,32000000,Gốc,75108998.0,,75108998,Gốc,43108998,2.3471561875,True,True,True,False,Thap,Trung binh,Ngan,Trung binh
575813,2019-10-25,2019,8.183,360,True,14.964,135.0,,135,Gốc,,,,Không có,225879065.0,,225879065,Gốc,,,True,False,True,False,Cao,Thap,Dai,Cao
48492,2010-09-18,2010,6.566,357,True,14.293,123.0,,123,Gốc,13000000.0,,13000000,Gốc,51723285.0,,51723285,Gốc,38723285,3.978714230769231,True,True,True,False,Trung binh,Thap,Dai,Trung binh
842675,2023-01-22,2023,7.238,357,True,80.892,173.0,,173,Gốc,73801827.0,,73801827,Gốc,604380922.0,,604380922,Gốc,530579095,8.189240653893297,True,True,True,False,Trung binh,Cao,Dai,Cao
309302,2015-02-19,2015,6.511,356,True,7.124,116.0,,116,Gốc,38000000.0,,38000000,Gốc,123205624.0,,123205624,Gốc,85205624,3.242253263157895,True,True,True,False,Trung binh,Thap,Trung binh,Cao
381890,2016-02-08,2016,6.497,355,True,14.783,93.0,,93,Gốc,60720000.0,,60720000,Gốc,553810228.0,,553810228,Gốc,493090228,9.120721805006587,True,True,True,False,Trung binh,Thap,Ngan,Cao
59421,2010-08-19,2010,7.166,353,True,10.752,115.0,,115,Gốc,700000.0,,700000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Thap,Trung binh,nan
360638,2015-10-07,2015,6.631,351,True,5.689,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
94047,2011-12-21,2011,7.868,345,True,14.108,137.0,,137,Gốc,25500000.0,,25500000,Gốc,16653488.0,,16653488,Gốc,-8846512,0.6530779607843137,True,True,True,False,Cao,Thap,Dai,Thap
30596,2009-12-18,2009,6.8,338,True,15.563,139.0,,139,Gốc,23000000.0,,23000000,Gốc,6604537.0,,6604537,Gốc,-16395463,0.2871537826086957,True,True,True,False,Trung binh,Trung binh,Dai,Thap
14197,2008-05-26,2008,6.661,335,True,8.222,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
518896,2022-08-05,2022,7.209,335,True,34.245,101.0,,101,Gốc,,,,Không có,100730000.0,,100730000,Gốc,,,True,False,True,False,Trung binh,Cao,Ngan,Cao
383785,2017-01-27,2017,5.832,331,True,18.611,107.0,,107,Gốc,65000000.0,,65000000,Gốc,254212245.0,,254212245,Gốc,189212245,3.9109576153846155,True,True,True,False,Thap,Trung binh,Trung binh,Cao
170657,2013-02-07,2013,6.915,330,True,18.941,110.0,,110,Gốc,,,,Không có,215000000.0,,215000000,Gốc,,,True,False,True,False,Trung binh,Trung binh,Trung binh,Cao
33908,2004-08-20,2004,6.802,328,True,13.883,125.0,,125,Gốc,77532.0,,77532,Gốc,516930.0,,516930,Gốc,439398,6.667311561677759,True,True,True,False,Trung binh,Thap,Dai,Thap
463319,2018-09-30,2018,6.9,328,True,14.874,116.0,,116,Gốc,44005000.0,,44005000,Gốc,91708374.0,,91708374,Gốc,47703374,2.084044404044995,True,True,True,False,Trung binh,Thap,Trung binh,Cao
123377,2012-09-05,2012,7.146,326,True,13.251,104.0,,104,Gốc,103000.0,,103000,Gốc,6616296.0,,6616296,Gốc,6513296,64.23588349514563,True,True,True,False,Trung binh,Thap,Ngan,Thap
11653,2005-05-11,2005,6.328,325,True,20.498,118.0,,118,Gốc,15000000.0,,15000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Trung binh,Trung binh,nan
55292,2011-01-20,2011,6.898,325,True,19.14,131.0,,131,Gốc,29000000.0,,29000000,Gốc,33662874.0,,33662874,Gốc,4662874,1.1607887586206898,True,True,True,False,Trung binh,Trung binh,Dai,Trung binh
413658,2016-11-18,2016,6.573,322,True,15.529,108.0,,108,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
1450,2009-04-02,2009,5.7,321,True,11.315,91.0,,91,Gốc,30000000.0,,30000000,Gốc,5874530.0,,5874530,Gốc,-24125470,0.19581766666666667,True,True,True,False,Thap,Thap,Ngan,Thap
219572,2013-12-24,2013,6.179,319,True,12.752,108.0,,108,Gốc,,,,Không có,94249025.0,,94249025,Gốc,,,True,False,True,False,Thap,Thap,Trung binh,Cao
276905,2016-01-14,2016,4.687,315,True,10.88,86.0,,86,Gốc,7000000.0,,7000000,Gốc,17062499.0,,17062499,Gốc,10062499,2.437499857142857,True,True,True,False,Thap,Thap,Ngan,Thap
849869,2023-02-17,2023,6.925,313,True,29.383,137.0,,137,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
736732,2022-06-08,2022,7.2,312,True,30.84,129.0,,129,Gốc,,,,Không có,18632208.0,,18632208,Gốc,,,True,False,True,False,Trung binh,Cao,Dai,Thap
800345,2022-08-05,2022,6.108,311,True,37.45,132.0,,132,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Dai,nan
334298,2015-07-16,2015,6.447,311,True,13.031,118.0,,118,Gốc,,,,Không có,387053506.0,,387053506,Gốc,,,True,False,True,False,Trung binh,Thap,Trung binh,Cao
47854,2010-09-01,2010,6.894,310,True,14.756,105.0,,105,Gốc,,,,Không có,48398.0,,48398,Gốc,,,True,False,True,False,Trung binh,Thap,Ngan,Thap
665399,2019-10-09,2019,9.172,306,True,4.892,231.0,,231,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
575428,2019-12-06,2019,6.627,306,True,10.313,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
620249,2019-08-27,2019,8.421,304,True,22.866,102.0,,102,Gốc,,,,Không có,48045728.0,,48045728,Gốc,,,True,False,True,False,Cao,Trung binh,Ngan,Trung binh
479718,2017-10-03,2017,7.804,301,True,23.857,121.0,,121,Gốc,5883687.0,,5883687,Gốc,52946454.0,,52946454,Gốc,47062767,8.998856329373062,True,True,True,False,Cao,Cao,Dai,Trung binh
204553,2013-07-03,2013,7.475,300,True,57.107,119.0,,119,Gốc,,,,Không có,37795598.0,,37795598,Gốc,,,True,False,True,False,Trung binh,Cao,Trung binh,Trung binh
35854,2007-07-26,2007,6.9,295,True,15.24,88.0,,88,Gốc,8000000.0,,8000000,Gốc,6177725.0,,6177725,Gốc,-1822275,0.772215625,True,True,True,False,Trung binh,Trung binh,Ngan,Thap
18377,2006-12-14,2006,6.786,292,True,17.077,120.0,,120,Gốc,4000000.0,,4000000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Trung binh,Trung binh,nan
363579,2016-09-07,2016,7.252,292,True,8.238,140.0,,140,Gốc,9620000.0,,9620000,Gốc,53165427.0,,53165427,Gốc,43545427,5.526551663201663,True,True,True,False,Trung binh,Thap,Dai,Trung binh
938008,2022-07-13,2022,7.9,291,True,36.517,95.0,,95,Gốc,,,,Không có,595112.0,,595112,Gốc,,,True,False,True,False,Cao,Cao,Ngan,Thap
14392,2007-12-12,2007,6.733,287,True,15.846,126.0,,126,Gốc,40000000.0,,40000000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Trung binh,Dai,nan
45202,2010-05-13,2010,6.427,287,True,14.564,107.0,,107,Gốc,4000000.0,,4000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Thap,Trung binh,nan
8653,2000-04-22,2000,7.007,285,True,14.137,90.0,,90,Gốc,50000.0,,50000,Gốc,24963.0,,24963,Gốc,-25037,0.49926,True,True,True,False,Trung binh,Thap,Ngan,Thap
585077,2019-06-07,2019,7.141,283,True,13.33,110.0,,110,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
571785,2020-02-22,2020,7.221,280,True,14.661,135.0,,135,Gốc,9070000.0,,9070000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Thap,Dai,nan
187022,2013-10-04,2013,7.259,280,True,11.25,131.0,,131,Gốc,4000000.0,,4000000,Gốc,154120.0,,154120,Gốc,-3845880,0.03853,True,True,True,False,Trung binh,Thap,Dai,Thap
435366,2017-02-09,2017,7.7,280,True,16.329,126.0,,126,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
15859,2004-11-05,2004,7.826,278,True,11.778,117.0,,117,Gốc,4200000.0,,4200000,Gốc,,,,Không có,,,True,True,False,False,Cao,Thap,Trung binh,nan
35138,2010-02-14,2010,6.952,273,True,14.394,96.0,,96,Gốc,25000000.0,,25000000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Thap,Ngan,nan
441393,2018-09-21,2018,6.855,272,True,8.887,141.0,,141,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
47909,2010-05-13,2010,7.581,272,True,9.597,139.0,,139,Gốc,,,,Không có,349899.0,,349899,Gốc,,,True,False,True,False,Cao,Thap,Dai,Thap
14310,2003-12-12,2003,6.943,271,True,15.307,118.0,,118,Gốc,250000.0,,250000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Trung binh,Trung binh,nan
408266,2017-08-25,2017,5.7,271,True,22.258,103.0,,103,Gốc,31000000.0,,31000000,Gốc,7125027.0,,7125027,Gốc,-23874973,0.2298395806451613,True,True,True,False,Thap,Trung binh,Ngan,Thap
333667,2016-07-08,2016,6.185,271,True,15.142,90.0,,90,Gốc,60000000.0,,60000000,Gốc,9420546.0,,9420546,Gốc,-50579454,0.1570091,True,True,True,False,Thap,Thap,Ngan,Thap
140212,2012-11-08,2012,7.2,270,True,9.72,119.0,,119,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
795607,2021-07-23,2021,8.3,267,True,14.361,131.0,,131,Gốc,,,,Không có,87212911.0,,87212911,Gốc,,,True,False,True,False,Cao,Thap,Dai,Cao
626872,2022-08-03,2022,7.62,267,True,33.35,140.0,,140,Gốc,18052672.0,,18052672,Gốc,19200000.0,,19200000,Gốc,1147328,1.0635544699421782,True,True,True,False,Cao,Cao,Dai,Thap
452015,2018-01-31,2018,6.164,266,True,12.044,101.0,,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
811634,2021-04-02,2021,7.136,265,True,13.473,95.0,,95,Gốc,20000000.0,,20000000,Gốc,13000000.0,,13000000,Gốc,-7000000,0.65,True,True,True,False,Trung binh,Thap,Ngan,Thap
8198,2002-11-22,2002,6.492,265,True,10.743,101.0,,101,Gốc,30000000.0,,30000000,Gốc,27674124.0,,27674124,Gốc,-2325876,0.9224708,True,True,True,False,Trung binh,Thap,Ngan,Trung binh
124157,2012-07-25,2012,6.714,264,True,12.976,135.0,,135,Gốc,,,,Không có,83519699.0,,83519699,Gốc,,,True,False,True,False,Trung binh,Thap,Dai,Trung binh
432836,2017-09-07,2017,7.405,262,True,17.045,118.0,,118,Gốc,125000.0,,125000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Trung binh,Trung binh,nan
799379,2022-09-21,2022,6.411,259,True,84.751,122.0,,122,Gốc,9000000.0,,9000000,Gốc,,,,Không có,,,True,True,False,False,Thap,Cao,Dai,nan
467824,2018-07-25,2018,6.309,259,True,12.987,138.0,,138,Gốc,16723043.0,,16723043,Gốc,,,,Không có,,,True,True,False,False,Thap,Thap,Dai,nan
